SKU;longDescription;Categorie;sous_categorie;manufacturer;stock_disponible;minimum_order_quantity;prix_stm_HT;prix_public_HT
ZQ32-A0W04TE-00;imprimante portative, thermique direct, 8 pts/mm (203 dpi), largeur de médium (max.): 80 mm, largeur d'impression (max.): 72 mm, diamètre de rouleau (max.): 40 mm, vitesse (max.): 100 mm/s, USB-C, Bluetooth (BLE), WiFi (802.11ac), NFC, RAM: 128 Mo, flash: 256 Mo, batterie, 2300 mAh;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;0;1;454.19;583.27
KIT-MPM-PLTRLR1-01;Linered Platen Roller, fits for: ZQ320;Imprimantes d'étiquettes;Accessoires;ZEBRA;31;1;31.48;40.41
SG-MPM-SC31-01;Soft case, incl.: shoulder strap, fits for: ZQ320;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;872;1;32.08;41.18
SAC-MPP-6BCHUK1-01;Two 3 slot battery chargers  charges 6 batteries  with power supply and Y cable, ZQ600, QLn or ZQ500. UK power cord included;Accessoires;;ZEBRA;126;1;517.66;647.08
SAC-MPM-1BCHGEU1-01;Battery charging station, 1 slot, incl.: power cord (C7, EU), fits for: ZQ300 series;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;0;1;82.45;105.88
SAC-MPM-3BCHGEU1-01;Battery charging station, 3 slots, incl.: power supply, power cord (EU), fits for: ZQ300 Series;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;0;1;229.04;294.13
P1063406-053;Zebra 4-slots charging station, incl.: power supply, power cord (EU), fits for: ZQ500 series;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;13;1;290.41;372.95
P1063406-025;KIT, Acc Media Disk Support, 12.5 mm, 3 pcs., fits for: ZQ500 Series;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;0;1;14.68;18.85
P1063406-042;KIT, Acc RAM Arm Mounting Plate, ZQ500 Series;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;74;1;15.08;18.85
P1063406-041;Belt loop, fits for: ZQ500;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;0;1;14.68;18.85
ZQ51-BUW030E-00;DT Printer ZQ511, media width 3.15inch/80mm, English/Latin fonts, RFID, Dual 802.11ac/Bluetooth 4.X, stnd battery, EMEA Certs;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;1;1;1560.29;1891.26
ZQ51-BUW001E-00;DT Printer ZQ511, media width 3.15inch/80mm, English/Latin fonts, Dual 802.11ac/Bluetooth 4.X, no battery, EMEA certs;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;1;1;688.68;860.84
ZQ51-BUW000E-00;DT Printer ZQ511, media width 3.15inch/80mm, English/Latin fonts, Dual 802.11ac/Bluetooth 4.X, stnd battery, EMEA certs;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;26;1;762.56;953.2
ZQ51-BUE100E-00;imprimante portative, thermique direct, 8 pts/mm (203 dpi), largeur de médium (max.): 80 mm, largeur d'impression (max.): 72 mm, diamètre de rouleau (max.): 51 mm, vitesse (max.): 127 mm/s, Bluetooth, cylindre d'impression sans dorsale, écran LCD, détecteur black mark, détecteur d'espaces, inclus: batterie, 3250mAh;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;0;1;690.61;886.89
ZQ51-BUE001E-00;imprimante portative, thermique direct, 8 pts/mm (203 dpi), largeur de médium (max.): 80 mm, largeur d'impression (max.): 72 mm, diamètre de rouleau (max.): 51 mm, vitesse (max.): 127 mm/s, Bluetooth, écran LCD, détecteur black mark, détecteur d'espaces, commandez séparément: batterie;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;0;1;533.86;685.59
ZQ51-BUE000E-00;DT Printer ZQ511 media width 3.15inch/80mm English/Latin fonts, Bluetooth 4.X, stnd battery, EMEA certs;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;305;1;622.36;777.95
ZQ51-BUW100E-00;imprimante portative, thermique direct, 8 pts/mm (203 dpi), largeur de médium (max.): 80 mm, largeur d'impression (max.): 72 mm, diamètre de rouleau (max.): 51 mm, vitesse (max.): 127 mm/s, Bluetooth, WiFi (802.11ac), linerless, écran LCD, détecteur black mark, détecteur d'espaces, inclus: batterie, 3250mAh;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;0;1;827.07;1062.13
P1063406-034;Wiring adaptor converter cable;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;0;1;7.44;9.57
P1063406-030;KIT, Acc DC-DC vehicle adapter, open ended, 12~24V, ZQ500/QLn Series;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;137;1;38.27;47.84
P1063406-031;Power supply, DC-DC, with cigarette lighter adapter, 12-24V, fits for: ZQ500, ZQ600, QLn220, QLn320, QLn420, vehicle dock;Accessoires;;ZEBRA;221;1;37.24;47.84
ZQ52-BUW000E-00;imprimante portative, thermique direct, 8 pts/mm (203 dpi), largeur de médium (max.): 113 mm, largeur d'impression (max.): 104 mm, diamètre de rouleau (max.): 57 mm, vitesse (max.): 127 mm/s, Bluetooth, WiFi (802.11ac), écran LCD, détecteur black mark, détecteur d'espaces, inclus: batterie, 3250mAh;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;20;1;903.61;1160.41
ZQ52-BUW100E-00;imprimante portative, thermique direct, 8 pts/mm (203 dpi), largeur de médium (max.): 113 mm, largeur d'impression (max.): 104 mm, diamètre de rouleau (max.): 57 mm, vitesse (max.): 127 mm/s, Bluetooth, WiFi (802.11ac), cylindre d'impression sans dorsale, écran LCD, détecteur black mark, détecteur d'espaces, inclus: batterie, 3250mAh;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;0;1;988.42;1269.35
ZQ52-BUW030E-00;imprimante portative, thermique direct, 8 pts/mm (203 dpi), largeur de médium (max.): 113 mm, largeur d'impression (max.): 104 mm, diamètre de rouleau (max.): 57 mm, vitesse (max.): 127 mm/s, Bluetooth, WiFi (802.11ac), écran LCD, détecteur black mark, détecteur d'espaces, RFID (encodeur), inclus: batterie, 3250mAh;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;0;1;1663.68;2083.14
ZQ52-BUW002E-00;imprimante portative, thermique direct, 8 pts/mm (203 dpi), largeur de médium (max.): 113 mm, largeur d'impression (max.): 104 mm, diamètre de rouleau (max.): 57 mm, vitesse (max.): 127 mm/s, Bluetooth, WiFi (802.11ac), écran LCD, détecteur black mark, détecteur d'espaces, inclus: batterie, étendue, 4900 mAh;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;0;1;937.72;1204.23
ZQ52-BUE100E-00;imprimante portative, thermique direct, 8 pts/mm (203 dpi), largeur de médium (max.): 113 mm, largeur d'impression (max.): 104 mm, diamètre de rouleau (max.): 57 mm, vitesse (max.): 127 mm/s, Bluetooth, cylindre d'impression sans dorsale, écran LCD, détecteur black mark, détecteur d'espaces, inclus: batterie, 3250mAh;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;0;1;852.89;1095.29
ZQ52-BUE001E-00;imprimante portative, thermique direct, 8 pts/mm (203 dpi), largeur de médium (max.): 113 mm, largeur d'impression (max.): 104 mm, diamètre de rouleau (max.): 57 mm, vitesse (max.): 127 mm/s, Bluetooth, écran LCD, détecteur black mark, détecteur d'espaces, commandez séparément: batterie;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;0;1;695.22;892.81
ZQ52-BUE000E-00;imprimante portative, thermique direct, 8 pts/mm (203 dpi), largeur de médium (max.): 113 mm, largeur d'impression (max.): 104 mm, diamètre de rouleau (max.): 57 mm, vitesse (max.): 127 mm/s, Bluetooth, écran LCD, détecteur black mark, détecteur d'espaces, inclus: batterie, 3250mAh;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;0;1;768.05;986.35
P1063406-040;Belt clip, pack of 5, fits for: ZQ510, ZQ520;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;124;1;22.56;28.99
P1063406-037;Soft Case, incl.: shoulder strap, fits for Zebra ZQ520, ZQ521;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;116;1;62.1;79.75
P1063406-035;KIT, Acc Rugged Shoulder Strap with Metal Clips, 56 inch;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;269;1;30.16;37.7
P1063406-061;Battery eliminator cradle, with USB lock, fits for: ZQ500;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;14;1;200.75;257.81
SAC-MPP-3BCHGEU1-01;Zebra battery charging station, 3 slots, incl.: power supply, power cord, fits for:  ZQ610, ZQ620, ZQ630, QLn220, QLn320, QLn420, QLn220 HC, QLn320 HC, ZQ510, ZQ520;Accessoires;;ZEBRA;528;1;288.59;370.6
SAC-MPP-3BCHGUK1-01;3 slot battery charger, ZQ600, QLn and ZQ500 Series, Includes power supply and UK power cord;Accessoires;;ZEBRA;334;1;296.48;370.6
P1063406-043;KIT, Acc Exoskeleton Case with Shoulder Strap, ZQ510;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;52;1;121.78;152.22
P1063406-044;Exoskeleton case, inkl.: shoulder strap, fits for: ZQ520;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;43;1;118.52;152.22
P1063406-045;KIT, Acc Micro,USB,B, to,USB,A,Plug,1.8M, ZQ500 Series;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;286;1;17.4;21.75
P1063406-062;KIT, Acc Vehicle Cradle with USB lock, ZQ500 Series;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;129;1;124.12;155.16
ZQ61-AUFAE10-00;imprimante portative, thermique direct, 8 pts/mm (203 dpi), largeur de médium (max.): 55,4 mm, largeur d'impression (max.): 48 mm, diamètre de rouleau (max.): 56 mm, vitesse (max.): 115 mm/s, Bluetooth, cellule de préhension d'étiquettes , écran, détecteur black mark, détecteur d'espaces, EPL, ZPL, ZPLII, CPCL, RAM: 256 Mo, flash: 512 Mo, inclus: clip ceinture, sangle d'épaule, batterie, 3250mAh;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;0;1;692.78;889.67
ZQ61-AUWAE14-00;imprimante portative, thermique direct, 8 pts/mm (203 dpi), largeur de médium (max.): 55,4 mm, largeur d'impression (max.): 48 mm, diamètre de rouleau (max.): 56 mm, vitesse (max.): 115 mm/s, mini USB, RS232, Bluetooth (BLE), WiFi (802.11ac), détecteur black mark, détecteur d'espaces, RAM: 256 Mo, flash: 512 Mo, inclus: clip ceinture, sangle d'épaule, batterie, 3250mAh;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;0;1;871.68;1119.41
ZQ61-HUFAE04-00;imprimante portative, santé, thermique direct, 8 pts/mm (203 dpi), largeur de médium (max.): 55,4 mm, largeur d'impression (max.): 48 mm, diamètre de rouleau (max.): 56 mm, vitesse (max.): 115 mm/s, mini USB, RS232, Bluetooth (BLE), détecteur black mark, détecteur d'espaces, RAM: 256 Mo, flash: 512 Mo, inclus: clip ceinture, sangle d'épaule, batterie, 3250mAh;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;0;1;794.19;994.42
ZQ61-HUWAE04-00;imprimante portative, santé, thermique direct, 8 pts/mm (203 dpi), largeur de médium (max.): 55,4 mm, largeur d'impression (max.): 48 mm, diamètre de rouleau (max.): 56 mm, vitesse (max.): 115 mm/s, mini USB, RS232, Bluetooth (BLE), WiFi (802.11ac), détecteur black mark, détecteur d'espaces, RAM: 256 Mo, flash: 512 Mo, inclus: clip ceinture, sangle d'épaule, batterie, 3250mAh;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;0;1;908.9;1138.05
ZQ61-AUWAE10-00;imprimante portative, thermique direct, 8 pts/mm (203 dpi), largeur de médium (max.): 55,4 mm, largeur d'impression (max.): 48 mm, diamètre de rouleau (max.): 56 mm, vitesse (max.): 115 mm/s, Bluetooth, WiFi (802.11ac), cellule de préhension d'étiquettes , écran, détecteur black mark, détecteur d'espaces, EPL, ZPL, ZPLII, CPCL, RAM: 256 Mo, flash: 512 Mo, inclus: clip ceinture, sangle d'épaule, batterie, 3250mAh;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;2;1;794.95;1020.89
ZQ61-AUWAEC0-00;imprimante portative, thermique direct, 8 pts/mm (203 dpi), largeur de médium (max.): 55,4 mm, largeur d'impression (max.): 48 mm, diamètre de rouleau (max.): 56 mm, vitesse (max.): 115 mm/s, Bluetooth, WiFi (802.11ac), cellule de préhension d'étiquettes , écran, détecteur black mark, détecteur d'espaces, EPL, ZPL, ZPLII, CPCL, RAM: 256 Mo, flash: 512 Mo, inclus: clip ceinture, sangle d'épaule, batterie, étendue, 4900 mAh;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;0;1;849.45;1090.88
ZQ61-HUWAE00-00;DT Printer ZQ610 2in./48mm Healthcare, English/Latin fonts,Dual 802.11AC / BT4.x, Linered platen, 0.75in. core, Group E, Belt clip;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;364;1;843.69;1038.39
ZQ62-AUFAE11-00;DT Printer ZQ620 3in./72mm, English fonts,BT 4.x, Linered platen, 0.75in. core, Group E, Shoulder strap, Belt clip, Media Width Sen;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;59;1;792.21;990.27
ZQ61-AUFAE14-00;imprimante portative, thermique direct, 8 pts/mm (203 dpi), largeur de médium (max.): 55,4 mm, largeur d'impression (max.): 48 mm, diamètre de rouleau (max.): 56 mm, vitesse (max.): 115 mm/s, mini USB, RS232, Bluetooth (BLE), détecteur black mark, détecteur d'espaces, RAM: 256 Mo, flash: 512 Mo, inclus: clip ceinture, sangle d'épaule, batterie, 3250mAh;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;0;1;759.84;975.78
KIT-MPP-PRZQ611-01;Platen roller, kit, fits for: ZQ610;Imprimantes d'étiquettes;Accessoires;ZEBRA;0;1;23.75;30.5
BTRY-MPP-34MA1-01;KIT ACC QLN2/3,ZQ510/20,ZQ511/21,ZQ610/20 SPARE SMART BATTERY;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;831;1;88.65;110.82
BTRY-MPP-34MAHC1-01;KIT ACC  QH2/QH3, ZQ610/620 HEALTHCARE SPARE SMART BATTERY;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;139;1;109.8;137.25
ZQ62-HUWAE00-00;imprimante portative, santé, thermique direct, 8 pts/mm (203 dpi), largeur de médium (max.): 79 mm, largeur d'impression (max.): 72 mm, diamètre de rouleau (max.): 66 mm, vitesse (max.): 115 mm/s, Bluetooth, WiFi (802.11ac), cellule de préhension d'étiquettes , écran, boîtier désinfectable, détecteur black mark, détecteur d'espaces, EPL, ZPL, ZPLII, CPCL, RAM: 256 Mo, flash: 512 Mo, inclus: clip ceinture, batterie, 3250mAh;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;389;1;920.12;1152.11
ZQ62-AUWBE11-00;imprimante portative, thermique direct, 8 pts/mm (203 dpi), largeur de médium (max.): 79 mm, largeur d'impression (max.): 72 mm, diamètre de rouleau (max.): 66 mm, vitesse (max.): 115 mm/s, Bluetooth, WiFi (802.11ac), cylindre d'impression sans dorsale, cellule de préhension d'étiquettes , écran, détecteur black mark, détecteur d'espaces, EPL, ZPL, ZPLII, CPCL, RAM: 256 Mo, flash: 512 Mo, inclus: clip ceinture, sangle d'épaule, batterie, 3250mAh;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;1;1;991.08;1272.75
ZQ62-AUWAEC1-00;imprimante portative, thermique direct, 8 pts/mm (203 dpi), largeur de médium (max.): 79 mm, largeur d'impression (max.): 72 mm, diamètre de rouleau (max.): 66 mm, vitesse (max.): 115 mm/s, Bluetooth, WiFi (802.11ac), cellule de préhension d'étiquettes , écran, détecteur black mark, détecteur d'espaces, EPL, ZPL, ZPLII, CPCL, RAM: 256 Mo, flash: 512 Mo, inclus: sangle d'épaule, batterie, étendue, 4900 mAh;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;2;1;927.79;1191.48
ZQ62-AUWAE11-00;DT Printer ZQ620 3in./72mm, English fonts,Dual 802.11AC / BT4.x, Linered platen, 0.75in. core, Group E, Shoulder strap, Belt clip, Media Width Sen;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;505;1;897.19;1121.49
ZQ62-AUFAE14-00;imprimante portative, thermique direct, 8 pts/mm (203 dpi), largeur de médium (max.): 79 mm, largeur d'impression (max.): 72 mm, diamètre de rouleau (max.): 66 mm, vitesse (max.): 115 mm/s, mini USB, RS232, Bluetooth (BLE), détecteur black mark, détecteur d'espaces, RAM: 256 Mo, flash: 512 Mo, inclus: clip ceinture, sangle d'épaule, batterie, 3250mAh;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;0;1;845.2;1085.42
ZQ62-AUWAE14-00;imprimante portative, thermique direct, 8 pts/mm (203 dpi), largeur de médium (max.): 79 mm, largeur d'impression (max.): 72 mm, diamètre de rouleau (max.): 66 mm, vitesse (max.): 115 mm/s, mini USB, RS232, Bluetooth (BLE), WiFi (802.11ac), détecteur black mark, détecteur d'espaces, RAM: 256 Mo, flash: 512 Mo, inclus: clip ceinture, sangle d'épaule, batterie, 3250mAh;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;0;1;957.05;1229.05
ZQ62-HUWAE04-00;imprimante portative, santé, thermique direct, 8 pts/mm (203 dpi), largeur de médium (max.): 79 mm, largeur d'impression (max.): 72 mm, diamètre de rouleau (max.): 66 mm, vitesse (max.): 115 mm/s, mini USB, RS232, Bluetooth (BLE), WiFi (802.11ac), détecteur black mark, détecteur d'espaces, RAM: 256 Mo, flash: 512 Mo, inclus: clip ceinture, sangle d'épaule, batterie, 3250mAh;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;0;1;1008.71;1263.03
KIT-MPP-PRZQ621-01;Platen roller, kit, fits for: ZQ620;Imprimantes d'étiquettes;Accessoires;ZEBRA;0;1;23.75;30.5
ZQ63-AUFAE11-00;DT Printer ZQ630, English fonts,BT 4.x, Linered platen, 0.75in. core, Group E, Shoulder strap, Belt clip, Media Width Sen;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;14;1;967.67;1209.6
ZQ63-AUWAE11-00;imprimante portative, thermique direct, 8 pts/mm (203 dpi), largeur de médium (max.): 112 mm, largeur d'impression (max.): 104 mm, diamètre de rouleau (max.): 66 mm, vitesse (max.): 115 mm/s, Bluetooth, WiFi (802.11ac), cellule de préhension d'étiquettes , écran, détecteur black mark, détecteur d'espaces, EPL, ZPL, ZPLII, CPCL, RAM: 256 Mo, flash: 512 Mo, inclus: clip ceinture, sangle d'épaule, batterie, 6800 mAh;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;0;1;1059.64;1360.8
ZQ63-RUWAE11-00;DT Printer ZQ630 RFID, English fonts,Dual 802.11AC / BT4.x, Linered platen, 0.75in. core, Group E, Shoulder strap, Belt clip, Media Width Sen;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;21;1;1699.5;2060.0
ZQ63-AUWBE11-00;imprimante portative, thermique direct, 8 pts/mm (203 dpi), largeur de médium (max.): 104 mm, largeur d'impression (max.): 104 mm, diamètre de rouleau (max.): 66 mm, vitesse (max.): 115 mm/s, Bluetooth, WiFi (802.11ac), cylindre d'impression sans dorsale, cellule de préhension d'étiquettes , écran, détecteur black mark, détecteur d'espaces, EPL, ZPL, ZPLII, CPCL, RAM: 256 Mo, flash: 512 Mo, inclus: clip ceinture, sangle d'épaule, batterie, 6800 mAh;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;10;1;1076.45;1382.4
ZQ63-AUW2E11-00;imprimante portative, thermique direct, 8 pts/mm (203 dpi), largeur de médium (max.): 112 mm, largeur d'impression (max.): 104 mm, diamètre de rouleau (max.): 66 mm, vitesse (max.): 115 mm/s, Bluetooth, WiFi (802.11ac), cylindre d'impression sans dorsale, cellule de préhension d'étiquettes , écran, détecteur black mark, détecteur d'espaces, EPL, ZPL, ZPLII, CPCL, RAM: 256 Mo, flash: 512 Mo, inclus: clip ceinture, sangle d'épaule, batterie, 6800 mAh;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;30;1;1076.45;1382.4
ZQ63-AUFAE14-00;imprimante portative, thermique direct, 8 pts/mm (203 dpi), largeur de médium (max.): 112 mm, largeur d'impression (max.): 104 mm, diamètre de rouleau (max.): 66 mm, vitesse (max.): 115 mm/s, mini USB, RS232, Bluetooth (BLE), détecteur black mark, détecteur d'espaces, RAM: 256 Mo, flash: 512 Mo, inclus: clip ceinture, sangle d'épaule, batterie, 6800 mAh;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;0;1;1033.04;1326.63
ZQ63-AUW2E14-00;imprimante portative, thermique direct, 8 pts/mm (203 dpi), largeur de médium (max.): 112 mm, largeur d'impression (max.): 104 mm, diamètre de rouleau (max.): 66 mm, vitesse (max.): 115 mm/s, mini USB, RS232, Bluetooth (BLE), WiFi (802.11ac), linerless, détecteur black mark, détecteur d'espaces, RAM: 256 Mo, flash: 512 Mo, inclus: clip ceinture, sangle d'épaule, batterie, 6800 mAh;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;0;1;1179.88;1515.2
ZQ63-AUWAE14-00;imprimante portative, thermique direct, 8 pts/mm (203 dpi), largeur de médium (max.): 112 mm, largeur d'impression (max.): 104 mm, diamètre de rouleau (max.): 66 mm, vitesse (max.): 115 mm/s, mini USB, RS232, Bluetooth (BLE), WiFi (802.11ac), détecteur black mark, détecteur d'espaces, RAM: 256 Mo, flash: 512 Mo, inclus: clip ceinture, sangle d'épaule, batterie, 6800 mAh;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;0;1;1161.95;1492.18
ZQ63-RUWAE14-00;imprimante portative, thermique direct, 8 pts/mm (203 dpi), largeur de médium (max.): 112 mm, largeur d'impression (max.): 104 mm, diamètre de rouleau (max.): 66 mm, vitesse (max.): 115 mm/s, mini USB, RS232, Bluetooth (BLE), WiFi (802.11ac), détecteur black mark, détecteur d'espaces, RFID, RAM: 256 Mo, flash: 512 Mo, inclus: clip ceinture, sangle d'épaule, batterie, 6800 mAh;Imprimantes d'étiquettes;Imprimantes mobiles;ZEBRA;0;1;1803.78;2258.56
